title,year,total_words_f,total_words_m,num_characters_f,num_characters_m,pct_words_f,pct_words_m,pct_chars_f,pct_chars_m,avg_male_words,avg_female_words,dominant_gender,total_nominations,total_wins,nominated,df_type
the great muppet caper,1981,370.0,1308.0,2.0,4.0,0.2205005959475566,0.7794994040524433,0.3333333333333333,0.6666666666666666,327.0,185.0,m,1,0,True,Other
the great outdoors,1988,1351.0,8091.0,3.0,5.0,0.14308409235331498,0.856915907646685,0.375,0.625,1618.2,450.3333333333333,m,0,0,False,Other
the green inferno,2013,2747.0,4021.0,5.0,5.0,0.4058806146572104,0.5941193853427896,0.5,0.5,804.2,549.4,m,0,0,False,Other
the green mile,1999,1095.0,11310.0,3.0,11.0,0.08827085852478839,0.9117291414752116,0.21428571428571427,0.7857142857142857,1028.1818181818182,365.0,m,3,0,True,Other
the grey,2011,0.0,6838.0,0.0,8.0,0.0,1.0,0.0,1.0,854.75,0.0,m,0,0,False,Other
the grifters,1990,8394.0,8916.0,3.0,9.0,0.48492201039861355,0.5150779896013865,0.25,0.75,990.6666666666666,2798.0,f,2,0,True,Other
the grudge,2004,3532.0,2878.0,4.0,5.0,0.5510140405616225,0.44898595943837755,0.4444444444444444,0.5555555555555556,575.6,883.0,f,0,0,False,Other
the guard,2011,698.0,9025.0,3.0,12.0,0.07178854263087524,0.9282114573691248,0.2,0.8,752.0833333333334,232.66666666666666,m,0,0,False,Other
the guest,2014,2833.0,6392.0,3.0,8.0,0.30710027100271003,0.69289972899729,0.2727272727272727,0.7272727272727273,799.0,944.3333333333334,f,0,0,False,Other
the gunman,2015,1078.0,4523.0,1.0,4.0,0.19246563113729692,0.8075343688627031,0.2,0.8,1130.75,1078.0,m,0,0,False,Other
the hand that rocks the cradle,1992,8823.0,626.0,5.0,4.0,0.9337496031326066,0.06625039686739337,0.5555555555555556,0.4444444444444444,156.5,1764.6,f,0,0,False,Other
the hangover,2009,3236.0,26538.0,5.0,8.0,0.10868543024115,0.89131456975885,0.38461538461538464,0.6153846153846154,3317.25,647.2,m,0,0,False,Other
the haunting,1999,10472.0,7832.0,5.0,5.0,0.5721153846153846,0.42788461538461536,0.5,0.5,1566.4,2094.4,f,0,0,False,Other
the hebrew hammer,2003,3370.0,10614.0,5.0,8.0,0.24098970251716248,0.7590102974828375,0.38461538461538464,0.6153846153846154,1326.75,674.0,m,0,0,False,Other
the help,2011,21540.0,1951.0,13.0,4.0,0.916946915840109,0.08305308415989102,0.7647058823529411,0.23529411764705882,487.75,1656.923076923077,f,1,0,True,Other
the hills have eyes,1977,1196.0,2520.0,3.0,4.0,0.3218514531754575,0.6781485468245425,0.42857142857142855,0.5714285714285714,630.0,398.6666666666667,m,0,0,False,Other
the hills have eyes,2006,3058.0,5837.0,4.0,5.0,0.3437886453063519,0.6562113546936481,0.4444444444444444,0.5555555555555556,1167.4,764.5,m,0,0,False,Other
the hitcher,2007,559.0,5275.0,2.0,4.0,0.09581762084333219,0.9041823791566678,0.3333333333333333,0.6666666666666666,1318.75,279.5,m,0,0,False,Other
the hitchhikers guide to the galaxy,2005,2768.0,19252.0,5.0,14.0,0.1257039055404178,0.8742960944595822,0.2631578947368421,0.7368421052631579,1375.142857142857,553.6,m,0,0,False,Other
the horse whisperer,1998,16920.0,12080.0,6.0,8.0,0.5834482758620689,0.416551724137931,0.42857142857142855,0.5714285714285714,1510.0,2820.0,f,1,0,True,Other
the hospital,1971,2566.0,7791.0,4.0,9.0,0.2477551414502269,0.7522448585497731,0.3076923076923077,0.6923076923076923,865.6666666666666,641.5,m,1,1,True,Other
the howling,1981,2693.0,3516.0,4.0,11.0,0.433725237558383,0.566274762441617,0.26666666666666666,0.7333333333333333,319.6363636363636,673.25,f,0,0,False,Other
the hudsucker proxy,1994,1963.0,7183.0,1.0,11.0,0.21462934616225673,0.7853706538377433,0.08333333333333333,0.9166666666666666,653.0,1963.0,f,0,0,False,Other
the human stain,2003,3443.0,5872.0,8.0,8.0,0.3696188942565754,0.6303811057434245,0.5,0.5,734.0,430.375,m,0,0,False,Other
the hundredfoot journey,2014,2791.0,3113.0,4.0,4.0,0.47273035230352306,0.527269647696477,0.5,0.5,778.25,697.75,m,0,0,False,Other
the hunger games,2012,3799.0,4600.0,4.0,8.0,0.4523157518752232,0.5476842481247768,0.3333333333333333,0.6666666666666666,575.0,949.75,f,0,0,False,Other
the hunt for red october,1990,0.0,12897.0,0.0,24.0,0.0,1.0,0.0,1.0,537.375,0.0,m,3,1,True,Other
the hurt locker,2008,0.0,5392.0,0.0,8.0,0.0,1.0,0.0,1.0,674.0,0.0,m,0,0,False,Other
the hustler,1961,1491.0,8093.0,1.0,6.0,0.15557178631051752,0.8444282136894825,0.14285714285714285,0.8571428571428571,1348.8333333333333,1491.0,f,5,2,True,Other
the ice storm,1997,7726.0,12622.0,7.0,11.0,0.37969333595439353,0.6203066640456064,0.3888888888888889,0.6111111111111112,1147.4545454545455,1103.7142857142858,m,0,0,False,Other
the ides of march,2011,1441.0,9172.0,3.0,7.0,0.13577687741449165,0.8642231225855084,0.3,0.7,1310.2857142857142,480.3333333333333,m,1,0,True,Other
the illusionist,2006,718.0,6624.0,1.0,5.0,0.09779351675292836,0.9022064832470716,0.16666666666666666,0.8333333333333334,1324.8,718.0,m,1,0,True,Other
the imaginarium of doctor parnassus,2009,2724.0,12290.0,3.0,9.0,0.1814306647129346,0.8185693352870654,0.25,0.75,1365.5555555555557,908.0,m,2,0,True,Other
the imitation game,2014,1836.0,8798.0,2.0,12.0,0.1726537521158548,0.8273462478841452,0.14285714285714285,0.8571428571428571,733.1666666666666,918.0,f,6,1,True,Other
the incredible hulk,2008,1752.0,3730.0,2.0,7.0,0.3195913900036483,0.6804086099963517,0.2222222222222222,0.7777777777777778,532.8571428571429,876.0,f,0,0,False,Other
the incredibles,2004,2749.0,3110.0,3.0,6.0,0.4691926949991466,0.5308073050008534,0.3333333333333333,0.6666666666666666,518.3333333333334,916.3333333333334,f,4,2,True,Other
the informant,2009,649.0,11609.0,2.0,10.0,0.05294501550008158,0.9470549844999184,0.16666666666666666,0.8333333333333334,1160.9,324.5,m,0,0,False,Other
the insider,1999,1780.0,21188.0,4.0,13.0,0.07749912922326715,0.9225008707767328,0.23529411764705882,0.7647058823529411,1629.8461538461538,445.0,m,6,0,True,Other
the invention of lying,2009,2038.0,6369.0,5.0,10.0,0.24241703342452717,0.7575829665754729,0.3333333333333333,0.6666666666666666,636.9,407.6,m,0,0,False,Other
the invisible woman,2013,2873.0,1581.0,4.0,5.0,0.6450381679389313,0.3549618320610687,0.4444444444444444,0.5555555555555556,316.2,718.25,f,1,0,True,Other
the iron giant,1999,678.0,4455.0,1.0,3.0,0.13208649912331968,0.8679135008766803,0.25,0.75,1485.0,678.0,m,0,0,False,Other
the iron lady,2011,4895.0,2075.0,4.0,6.0,0.7022955523672884,0.29770444763271164,0.4,0.6,345.8333333333333,1223.75,f,1,1,True,Other
the island,2005,1982.0,6953.0,3.0,8.0,0.22182428651371014,0.7781757134862899,0.2727272727272727,0.7272727272727273,869.125,660.6666666666666,m,0,0,False,Other
the island of dr moreau,1996,624.0,6687.0,1.0,10.0,0.0853508411981945,0.9146491588018055,0.09090909090909091,0.9090909090909091,668.7,624.0,m,0,0,False,Other
the italian job,2003,686.0,3694.0,1.0,10.0,0.15662100456621006,0.8433789954337899,0.09090909090909091,0.9090909090909091,369.4,686.0,f,0,0,False,Other
the jacket,2005,3013.0,7408.0,2.0,5.0,0.2891277228672872,0.7108722771327128,0.2857142857142857,0.7142857142857143,1481.6,1506.5,f,0,0,False,Other
the jerk,1979,1286.0,7460.0,3.0,10.0,0.14703864623828036,0.8529613537617197,0.23076923076923078,0.7692307692307693,746.0,428.6666666666667,m,0,0,False,Other
the jungle book,1967,167.0,7060.0,1.0,11.0,0.023107790231077903,0.9768922097689221,0.08333333333333333,0.9166666666666666,641.8181818181819,167.0,m,1,0,True,Other
the keep,1983,1173.0,2718.0,2.0,6.0,0.30146491904394757,0.6985350809560524,0.25,0.75,453.0,586.5,f,0,0,False,Other
the keeping room,2014,3028.0,1201.0,4.0,3.0,0.7160085126507448,0.28399148734925517,0.5714285714285714,0.42857142857142855,400.3333333333333,757.0,f,0,0,False,Other
the king of comedy,1982,2898.0,7532.0,4.0,7.0,0.2778523489932886,0.7221476510067114,0.36363636363636365,0.6363636363636364,1076.0,724.5,m,0,0,False,Other
the kingdom,2007,744.0,6071.0,2.0,10.0,0.10917094644167279,0.8908290535583272,0.16666666666666666,0.8333333333333334,607.1,372.0,m,0,0,False,Other
the kings speech,2010,1574.0,13746.0,3.0,10.0,0.10274151436031331,0.8972584856396867,0.23076923076923078,0.7692307692307693,1374.6,524.6666666666666,m,9,3,True,Other
the lady from shanghai,1947,1941.0,5747.0,2.0,6.0,0.252471383975026,0.747528616024974,0.25,0.75,957.8333333333334,970.5,f,0,0,False,Other
the lady in the van,2015,4051.0,4834.0,8.0,5.0,0.4559369724254361,0.5440630275745638,0.6153846153846154,0.38461538461538464,966.8,506.375,m,0,0,False,Other
the ladykillers,2004,2320.0,10738.0,1.0,8.0,0.17766886200030632,0.8223311379996937,0.1111111111111111,0.8888888888888888,1342.25,2320.0,f,0,0,False,Other
the last boy scout,1991,1103.0,13516.0,3.0,8.0,0.07544975716533278,0.9245502428346672,0.2727272727272727,0.7272727272727273,1689.5,367.6666666666667,m,0,0,False,Other
the last castle,2001,116.0,10298.0,1.0,15.0,0.011138851545995775,0.9888611484540042,0.0625,0.9375,686.5333333333333,116.0,m,0,0,False,Other
the last flight,1931,1912.0,5890.0,1.0,6.0,0.2450653678543963,0.7549346321456037,0.14285714285714285,0.8571428571428571,981.6666666666666,1912.0,f,0,0,False,Other
the last of the mohicans,1992,1847.0,9558.0,2.0,12.0,0.161946514686541,0.838053485313459,0.14285714285714285,0.8571428571428571,796.5,923.5,f,1,1,True,Other
the last samurai,2003,240.0,16556.0,1.0,8.0,0.01428911645629912,0.9857108835437008,0.1111111111111111,0.8888888888888888,2069.5,240.0,m,3,0,True,Other
the last temptation of christ,1988,731.0,6647.0,3.0,8.0,0.09907834101382489,0.9009216589861752,0.2727272727272727,0.7272727272727273,830.875,243.66666666666666,m,1,0,True,Other
the lazarus effect,2015,2000.0,3608.0,2.0,3.0,0.3566333808844508,0.6433666191155493,0.4,0.6,1202.6666666666667,1000.0,m,0,0,False,Other
the lego movie,2014,1631.0,8573.0,1.0,14.0,0.1598392787142297,0.8401607212857702,0.06666666666666667,0.9333333333333333,612.3571428571429,1631.0,f,1,0,True,Other
the leopard man,1943,3421.0,4785.0,8.0,4.0,0.4168900804289544,0.5831099195710456,0.6666666666666666,0.3333333333333333,1196.25,427.625,m,0,0,False,Other
the life aquatic with steve zissou,2004,1821.0,11486.0,2.0,8.0,0.13684526940707897,0.863154730592921,0.2,0.8,1435.75,910.5,m,0,0,False,Other
the life of david gale,2003,3182.0,3030.0,5.0,6.0,0.5122343850611719,0.4877656149388281,0.45454545454545453,0.5454545454545454,505.0,636.4,f,0,0,False,Other
the limey,1999,4250.0,14856.0,3.0,8.0,0.2224432115565791,0.7775567884434209,0.2727272727272727,0.7272727272727273,1857.0,1416.6666666666667,m,0,0,False,Other
the lincoln lawyer,2011,3303.0,16138.0,6.0,13.0,0.16989866776400392,0.8301013322359961,0.3157894736842105,0.6842105263157895,1241.3846153846155,550.5,m,0,0,False,Other
the lion king,1994,365.0,2397.0,2.0,8.0,0.13215061549601737,0.8678493845039826,0.2,0.8,299.625,182.5,m,4,2,True,Other
the little mermaid,1989,3456.0,8276.0,4.0,10.0,0.29457892942379815,0.7054210705762018,0.2857142857142857,0.7142857142857143,827.6,864.0,f,3,2,True,Other
the lobster,2015,5079.0,5731.0,9.0,5.0,0.46984273820536543,0.5301572617946346,0.6428571428571429,0.35714285714285715,1146.2,564.3333333333334,m,0,0,False,Other
the long goodbye,1973,278.0,7206.0,1.0,8.0,0.037145911277391766,0.9628540887226082,0.1111111111111111,0.8888888888888888,900.75,278.0,m,0,0,False,Other
the long kiss goodnight,1996,2410.0,3657.0,2.0,7.0,0.39723092137794624,0.6027690786220538,0.2222222222222222,0.7777777777777778,522.4285714285714,1205.0,f,0,0,False,Other
the lookout,2007,1193.0,10552.0,5.0,10.0,0.10157513835674756,0.8984248616432524,0.3333333333333333,0.6666666666666666,1055.2,238.6,m,0,0,False,Other
the lorax,2012,901.0,4266.0,4.0,4.0,0.1743758467195665,0.8256241532804335,0.5,0.5,1066.5,225.25,m,0,0,False,Other
the lord of the rings the fellowship of the ring,2001,1212.0,7483.0,2.0,12.0,0.13939045428407132,0.8606095457159287,0.14285714285714285,0.8571428571428571,623.5833333333334,606.0,m,12,4,True,Other
the lord of the rings the return of the king,2003,145.0,3888.0,1.0,12.0,0.03595338457723779,0.9640466154227623,0.07692307692307693,0.9230769230769231,324.0,145.0,m,11,11,True,Other
the lord of the rings the two towers,2002,206.0,5260.0,1.0,14.0,0.03768752286864252,0.9623124771313575,0.06666666666666667,0.9333333333333333,375.7142857142857,206.0,m,6,2,True,Other
the losers,2010,914.0,7537.0,1.0,7.0,0.10815288131582061,0.8918471186841794,0.125,0.875,1076.7142857142858,914.0,m,0,0,False,Other
the lost boys,1987,1733.0,5722.0,2.0,8.0,0.23246143527833668,0.7675385647216633,0.2,0.8,715.25,866.5,f,0,0,False,Other
the lost son,1999,7158.0,11597.0,7.0,11.0,0.38165822447347375,0.6183417755265262,0.3888888888888889,0.6111111111111112,1054.2727272727273,1022.5714285714286,m,0,0,False,Other
the lost weekend,1945,2643.0,7882.0,3.0,7.0,0.2511163895486936,0.7488836104513064,0.3,0.7,1126.0,881.0,m,6,3,True,Other
the lost world jurassic park,1997,1596.0,6008.0,2.0,8.0,0.20988953182535508,0.7901104681746449,0.2,0.8,751.0,798.0,f,1,0,True,Other
the lunchbox,2013,1951.0,3311.0,2.0,4.0,0.370771569745344,0.629228430254656,0.3333333333333333,0.6666666666666666,827.75,975.5,f,0,0,False,Other
the magic toyshop,1987,894.0,1769.0,2.0,2.0,0.33571160345475026,0.6642883965452497,0.5,0.5,884.5,447.0,m,0,0,False,Other
the maiden heist,2009,1086.0,7526.0,1.0,7.0,0.12610311193683232,0.8738968880631677,0.125,0.875,1075.142857142857,1086.0,f,0,0,False,Other
the majestic,2001,416.0,7211.0,2.0,13.0,0.0545430706699882,0.9454569293300118,0.13333333333333333,0.8666666666666667,554.6923076923077,208.0,m,0,0,False,Other
the man in the iron mask,1998,444.0,7473.0,2.0,9.0,0.05608184918529746,0.9439181508147025,0.18181818181818182,0.8181818181818182,830.3333333333334,222.0,m,0,0,False,Other
the man who knew too much,1956,7552.0,11898.0,5.0,12.0,0.3882776349614396,0.6117223650385604,0.29411764705882354,0.7058823529411765,991.5,1510.4,f,1,1,True,Other
the manchurian candidate,2004,1463.0,11065.0,3.0,10.0,0.11677841634738187,0.8832215836526182,0.23076923076923078,0.7692307692307693,1106.5,487.6666666666667,m,0,0,False,Other
the marrying man,1991,3609.0,11311.0,2.0,8.0,0.24189008042895443,0.7581099195710456,0.2,0.8,1413.875,1804.5,f,0,0,False,Other
the martian,2015,2864.0,7353.0,4.0,13.0,0.2803171185279436,0.7196828814720564,0.23529411764705882,0.7647058823529411,565.6153846153846,716.0,f,6,0,True,Other
the mask,1994,1583.0,4627.0,3.0,8.0,0.25491143317230275,0.7450885668276973,0.2727272727272727,0.7272727272727273,578.375,527.6666666666666,m,1,0,True,Other
the matrix,1999,1084.0,4629.0,2.0,4.0,0.18974269210572378,0.8102573078942762,0.3333333333333333,0.6666666666666666,1157.25,542.0,m,4,4,True,Other
the matrix reloaded,2003,518.0,2533.0,2.0,6.0,0.16978039986889545,0.8302196001311045,0.25,0.75,422.1666666666667,259.0,m,0,0,False,Other
the maze runner,2014,1155.0,8169.0,2.0,9.0,0.12387387387387387,0.8761261261261262,0.18181818181818182,0.8181818181818182,907.6666666666666,577.5,m,0,0,False,Other
the mechanic,2011,1164.0,7430.0,3.0,3.0,0.13544333255759833,0.8645566674424017,0.5,0.5,2476.6666666666665,388.0,m,0,0,False,Other
the men who stare at goats,2009,0.0,9387.0,0.0,8.0,0.0,1.0,0.0,1.0,1173.375,0.0,m,0,0,False,Other
the messenger,2009,966.0,5523.0,3.0,7.0,0.1488673139158576,0.8511326860841424,0.3,0.7,789.0,322.0,m,1,0,True,Other
the mirror has two faces,1996,7264.0,5758.0,4.0,4.0,0.5578252188603902,0.4421747811396099,0.5,0.5,1439.5,1816.0,f,1,0,True,Other
the mist,2007,3560.0,9211.0,5.0,13.0,0.27875655782632525,0.7212434421736748,0.2777777777777778,0.7222222222222222,708.5384615384615,712.0,f,0,0,False,Other
the mosquito coast,1986,394.0,1738.0,2.0,2.0,0.1848030018761726,0.8151969981238274,0.5,0.5,869.0,197.0,m,0,0,False,Other
the mothman prophecies,2002,2182.0,7502.0,4.0,7.0,0.22532011565468815,0.7746798843453119,0.36363636363636365,0.6363636363636364,1071.7142857142858,545.5,m,0,0,False,Other
the mummy,1999,1699.0,4727.0,1.0,10.0,0.26439464674758795,0.735605353252412,0.09090909090909091,0.9090909090909091,472.7,1699.0,f,1,0,True,Other
the mummy tomb of the dragon emperor,2008,3499.0,4660.0,4.0,4.0,0.42885157494791026,0.5711484250520897,0.5,0.5,1165.0,874.75,m,0,0,False,Other
the naked gun 2 the smell of fear,1991,917.0,4106.0,1.0,8.0,0.18256022297431815,0.8174397770256818,0.1111111111111111,0.8888888888888888,513.25,917.0,f,0,0,False,Other
the next three days,2010,1921.0,5079.0,5.0,9.0,0.2744285714285714,0.7255714285714285,0.35714285714285715,0.6428571428571429,564.3333333333334,384.2,m,0,0,False,Other
the nightmare before christmas,1993,789.0,2756.0,1.0,5.0,0.2225669957686883,0.7774330042313117,0.16666666666666666,0.8333333333333334,551.2,789.0,f,1,0,True,Other
the nines,2007,4272.0,2032.0,3.0,2.0,0.6776649746192893,0.3223350253807107,0.6,0.4,1016.0,1424.0,f,0,0,False,Other
the ninth gate,1999,1359.0,4820.0,3.0,6.0,0.21993850137562712,0.7800614986243729,0.3333333333333333,0.6666666666666666,803.3333333333334,453.0,m,0,0,False,Other
the november man,2014,1581.0,5404.0,4.0,6.0,0.22634216177523264,0.7736578382247674,0.4,0.6,900.6666666666666,395.25,m,0,0,False,Other
the number 23,2007,1687.0,5039.0,4.0,6.0,0.2508177222717812,0.7491822777282189,0.4,0.6,839.8333333333334,421.75,m,0,0,False,Other
the odd couple ii,1998,433.0,9840.0,3.0,5.0,0.04214932346928842,0.9578506765307115,0.375,0.625,1968.0,144.33333333333334,m,0,0,False,Other
the omega man,1971,2292.0,6955.0,1.0,5.0,0.24786417216394507,0.7521358278360549,0.16666666666666666,0.8333333333333334,1391.0,2292.0,f,0,0,False,Other
the other boleyn girl,2008,3541.0,3538.0,3.0,6.0,0.5002118943353581,0.4997881056646419,0.3333333333333333,0.6666666666666666,589.6666666666666,1180.3333333333333,f,0,0,False,Other
the other guys,2010,767.0,9845.0,5.0,14.0,0.07227666792310591,0.9277233320768941,0.2631578947368421,0.7368421052631579,703.2142857142857,153.4,m,0,0,False,Other
the others,2001,6261.0,854.0,4.0,3.0,0.8799718903724526,0.12002810962754744,0.5714285714285714,0.42857142857142855,284.6666666666667,1565.25,f,0,0,False,Other
the outlaw josey wales,1976,549.0,5267.0,3.0,12.0,0.09439477303988995,0.90560522696011,0.2,0.8,438.9166666666667,183.0,m,1,0,True,Other
the outsiders,1983,669.0,6918.0,1.0,9.0,0.0881771451166469,0.9118228548833531,0.1,0.9,768.6666666666666,669.0,m,0,0,False,Other
the pacifier,2005,1858.0,4341.0,4.0,5.0,0.29972576221971287,0.7002742377802872,0.4444444444444444,0.5555555555555556,868.2,464.5,m,0,0,False,Other
the parallax view,1974,922.0,5473.0,2.0,6.0,0.14417513682564503,0.8558248631743549,0.25,0.75,912.1666666666666,461.0,m,0,0,False,Other
the partners,2003,3162.0,639.0,3.0,3.0,0.8318863456985004,0.1681136543014996,0.5,0.5,213.0,1054.0,f,0,0,False,Other
the past,2013,3928.0,4856.0,4.0,4.0,0.4471766848816029,0.5528233151183971,0.5,0.5,1214.0,982.0,m,0,0,False,Other
the patriot,2000,275.0,6568.0,2.0,9.0,0.0401870524623703,0.9598129475376297,0.18181818181818182,0.8181818181818182,729.7777777777778,137.5,m,3,0,True,Other
the pelican brief,1993,3004.0,5229.0,3.0,10.0,0.36487307178428274,0.6351269282157173,0.23076923076923078,0.7692307692307693,522.9,1001.3333333333334,f,0,0,False,Other
the perks of being a wallflower,2012,2767.0,7188.0,5.0,7.0,0.2779507785032647,0.7220492214967353,0.4166666666666667,0.5833333333333334,1026.857142857143,553.4,m,0,0,False,Other
the pianist,2002,2578.0,8072.0,6.0,11.0,0.24206572769953053,0.7579342723004695,0.35294117647058826,0.6470588235294118,733.8181818181819,429.6666666666667,m,6,2,True,Other
the piano,1993,3820.0,5640.0,5.0,4.0,0.40380549682875266,0.5961945031712473,0.5555555555555556,0.4444444444444444,1410.0,764.0,m,6,1,True,Other
the place beyond the pines,2012,1860.0,9051.0,6.0,10.0,0.17047016772064888,0.8295298322793511,0.375,0.625,905.1,310.0,m,0,0,False,Other
the ploughmans lunch,1983,2956.0,6523.0,4.0,10.0,0.31184724127017616,0.6881527587298238,0.2857142857142857,0.7142857142857143,652.3,739.0,f,0,0,False,Other
the poseidon adventure,1972,1156.0,4733.0,4.0,8.0,0.19629818305314994,0.8037018169468501,0.3333333333333333,0.6666666666666666,591.625,289.0,m,8,2,True,Other
the postman,1997,2734.0,15049.0,3.0,10.0,0.15374233818815722,0.8462576618118428,0.23076923076923078,0.7692307692307693,1504.9,911.3333333333334,m,0,0,False,Other
the power of one,1992,649.0,11563.0,1.0,18.0,0.05314444808385195,0.946855551916148,0.05263157894736842,0.9473684210526315,642.3888888888889,649.0,f,0,0,False,Other
the prestige,2006,1292.0,8090.0,2.0,9.0,0.13771050948625027,0.8622894905137497,0.18181818181818182,0.8181818181818182,898.8888888888889,646.0,m,2,0,True,Other
the princess bride,1987,1173.0,9874.0,2.0,11.0,0.10618267402914819,0.8938173259708518,0.15384615384615385,0.8461538461538461,897.6363636363636,586.5,m,1,0,True,Other
the private life of sherlock holmes,1970,3802.0,20988.0,4.0,8.0,0.15336829366680113,0.8466317063331988,0.3333333333333333,0.6666666666666666,2623.5,950.5,m,0,0,False,Other
the producers,2005,956.0,16158.0,3.0,6.0,0.05586069884305247,0.9441393011569476,0.3333333333333333,0.6666666666666666,2693.0,318.6666666666667,m,0,0,False,Other
the program,1993,4194.0,21436.0,4.0,19.0,0.16363636363636364,0.8363636363636363,0.17391304347826086,0.8260869565217391,1128.2105263157894,1048.5,m,0,0,False,Other
the promotion,2008,382.0,5720.0,1.0,5.0,0.06260242543428385,0.9373975745657162,0.16666666666666666,0.8333333333333334,1144.0,382.0,m,0,0,False,Other
the prophecy,1995,2036.0,6462.0,2.0,11.0,0.23958578489056248,0.7604142151094375,0.15384615384615385,0.8461538461538461,587.4545454545455,1018.0,f,0,0,False,Other
the proposal,2009,7377.0,6460.0,5.0,4.0,0.5331357953313579,0.46686420466864204,0.5555555555555556,0.4444444444444444,1615.0,1475.4,m,0,0,False,Other
the punisher,2004,101.0,1881.0,1.0,7.0,0.05095862764883956,0.9490413723511605,0.125,0.875,268.7142857142857,101.0,m,0,0,False,Other
the queen,2006,2461.0,3096.0,3.0,5.0,0.4428648551376642,0.5571351448623358,0.375,0.625,619.2,820.3333333333334,f,5,0,True,Other
the reader,2008,4716.0,9588.0,8.0,8.0,0.3296979865771812,0.6703020134228188,0.5,0.5,1198.5,589.5,m,4,0,True,Other
the recruit,2003,728.0,5795.0,1.0,3.0,0.11160508968266135,0.8883949103173386,0.25,0.75,1931.6666666666667,728.0,m,0,0,False,Other
the ref,1994,3881.0,7152.0,5.0,8.0,0.3517628931387655,0.6482371068612345,0.38461538461538464,0.6153846153846154,894.0,776.2,m,0,0,False,Other
the relic,1997,7132.0,14106.0,4.0,15.0,0.33581316508145775,0.6641868349185422,0.21052631578947367,0.7894736842105263,940.4,1783.0,f,0,0,False,Other
the replacements,2000,540.0,4657.0,1.0,17.0,0.1039060996728882,0.8960939003271118,0.05555555555555555,0.9444444444444444,273.94117647058823,540.0,f,0,0,False,Other
the rescuers down under,1990,1012.0,10044.0,1.0,13.0,0.09153400868306802,0.908465991316932,0.07142857142857142,0.9285714285714286,772.6153846153846,1012.0,f,0,0,False,Other
the revenant,2015,0.0,5396.0,0.0,10.0,0.0,1.0,0.0,1.0,539.6,0.0,m,10,2,True,Other
the ring,2002,4150.0,2198.0,5.0,5.0,0.6537492123503466,0.34625078764965345,0.5,0.5,439.6,830.0,f,0,0,False,Other
the ringer,2005,1074.0,3920.0,1.0,10.0,0.21505806968362035,0.7849419303163797,0.09090909090909091,0.9090909090909091,392.0,1074.0,f,0,0,False,Other
the riot club,2014,1124.0,8333.0,3.0,13.0,0.1188537591202284,0.8811462408797716,0.1875,0.8125,641.0,374.6666666666667,m,0,0,False,Other
the rise and rise of michael rimmer,1970,247.0,5993.0,2.0,11.0,0.03958333333333333,0.9604166666666667,0.15384615384615385,0.8461538461538461,544.8181818181819,123.5,m,0,0,False,Other
the road,2009,911.0,14436.0,3.0,6.0,0.05936013553137421,0.9406398644686258,0.3333333333333333,0.6666666666666666,2406.0,303.6666666666667,m,0,0,False,Other
the rock,1996,301.0,7116.0,2.0,15.0,0.04058244573277606,0.959417554267224,0.11764705882352941,0.8823529411764706,474.4,150.5,m,1,0,True,Other
the rocketeer,1991,1710.0,6503.0,2.0,11.0,0.20820650188725193,0.7917934981127481,0.15384615384615385,0.8461538461538461,591.1818181818181,855.0,f,0,0,False,Other
the rocky horror picture show,1975,1168.0,3359.0,3.0,6.0,0.25800751049259996,0.7419924895074,0.3333333333333333,0.6666666666666666,559.8333333333334,389.3333333333333,m,0,0,False,Other
the roommate,2011,12294.0,1839.0,7.0,3.0,0.8698790065803439,0.13012099341965613,0.7,0.3,613.0,1756.2857142857142,f,0,0,False,Other
the rover,2014,1053.0,4603.0,2.0,8.0,0.18617397454031118,0.8138260254596889,0.2,0.8,575.375,526.5,m,0,0,False,Other
the royal tenenbaums,2001,1581.0,6016.0,2.0,8.0,0.20810846386731605,0.7918915361326839,0.2,0.8,752.0,790.5,f,1,0,True,Other
the ruins,2008,10438.0,14216.0,2.0,6.0,0.4233795732943944,0.5766204267056055,0.25,0.75,2369.3333333333335,5219.0,f,0,0,False,Other
the rules of attraction,2002,2591.0,7308.0,5.0,9.0,0.2617436104657036,0.7382563895342964,0.35714285714285715,0.6428571428571429,812.0,518.2,m,0,0,False,Other
the runaways,2010,4086.0,1686.0,7.0,1.0,0.7079002079002079,0.2920997920997921,0.875,0.125,1686.0,583.7142857142857,m,0,0,False,Other
the russell girl,2008,5801.0,3839.0,5.0,7.0,0.6017634854771784,0.39823651452282155,0.4166666666666667,0.5833333333333334,548.4285714285714,1160.2,f,0,0,False,Other
the saint,1997,1721.0,2811.0,2.0,6.0,0.3797440423654016,0.6202559576345984,0.25,0.75,468.5,860.5,f,0,0,False,Other
the salton sea,2002,763.0,5480.0,3.0,7.0,0.12221688290885792,0.8777831170911421,0.3,0.7,782.8571428571429,254.33333333333334,m,0,0,False,Other
the sandlot,1993,340.0,8976.0,1.0,13.0,0.0364963503649635,0.9635036496350365,0.07142857142857142,0.9285714285714286,690.4615384615385,340.0,m,0,0,False,Other
the searchers,1956,2630.0,13206.0,4.0,12.0,0.16607729224551654,0.8339227077544834,0.25,0.75,1100.5,657.5,m,0,0,False,Other
the secret life of walter mitty,2013,1114.0,6720.0,3.0,7.0,0.14220066377329588,0.8577993362267041,0.3,0.7,960.0,371.3333333333333,m,0,0,False,Other
